book,chapter,names
10,14,Ulshun Pral
10,14,Pral
10,14,Crippled God
10,14,Onos T'oolan
10,14,Kilava Onass
10,14,Gruntle
10,14,Treach
10,14,Broad
10,14,Poliel
10,14,Pannion Seer
10,14,Ganoes Stabro Paran
10,14,Itkovian
10,14,Harllo
10,14,Stonny Menackis
10,14,Crow
10,14,Stone
10,14,Mappo
10,14,Death
10,14,Hood
10,14,Icarium
10,14,Lost
10,14,Tight
10,14,Rud Ellale
10,14,Eleis
10,14,Silchas Ruin
10,14,Hust
10,14,Seren Pedac
10,14,Menandore
10,14,Sorry
10,14,Best
10,14,Ublala
10,14,Ralata
10,14,Draconus
10,14,Toblakai
10,14,Iron Bars
10,14,Bars
10,14,Ruthan Gudd
10,14,Carr
10,14,Kalt
10,14,Kalt Urmanal
10,14,Nom Kala
10,14,Urmanal
10,14,Kala
10,14,Shattered
10,14,Urugal
10,14,Urugal the Woven
10,14,Woven
10,14,Chains
10,14,Tavore Paran
10,14,Blind Warleader Gallan
10,14,Pores
10,14,Kindly
10,14,Faradan
10,14,Faradan Sort
10,14,Yedan Derryg
10,14,Fiddler
10,14,Blistig
10,14,Shelemasa
10,14,Hanavat
10,14,Coltaine
10,14,Warleader Gall
10,14,Jastara
10,14,Mother
10,14,Jade
10,14,Lostara
10,14,Lostara Yil
10,14,Henar
10,14,Henar Vygulf
10,14,Vygulf
10,14,Hooded
10,14,Hedge
10,14,Bavedict
10,14,Alchemist
10,14,Brid
10,14,Bottle
10,14,Rumjugs
10,14,Sweetlard
10,14,Errant
10,14,Ginanse
10,14,Elade
10,14,Widdershins
10,14,Balm
10,14,Throatslitter
10,14,Deadsmell
10,14,Whiskeyjack
10,14,Badan Gruk
10,14,Tayschrenn
10,14,Lap Twirl
10,14,Twirl
10,14,Burnt
10,14,Burnt Cotillion
10,14,Cotillion
10,14,Clasp
10,14,List
10,14,Aparal Forge
10,14,Dead Hedge
10,14,Ben Adaephon Delat
10,14,Tarr
10,14,Urb
10,14,Saltlick
10,15,Fisher
10,15,Fisher kel Tath
10,15,Yan Tovis
10,15,Tath
10,15,Tovis
10,15,Drin
10,15,Edge
10,15,Yedan Derryg
10,15,Brother
10,15,Drukorlat
10,15,Derryg
10,15,Hust
10,15,Kadagar Fant
10,15,Iparth
10,15,Iparth Erule
10,15,Erule
10,15,Aparal Forge
10,15,Aven
10,15,Haradegar
10,15,Kallor
10,15,Krin
10,15,Osseric
10,15,Serap
10,15,Harad
10,15,List
10,15,Sandalath Drukorlat
10,15,Withal
10,15,Mother
10,15,Anomander Rake
10,15,Cord
10,15,Bugg
10,15,Fill
10,15,Pithy
10,15,Nithe
10,15,Brevity
10,15,Twist
10,15,Sever
10,15,Torn
10,15,Skwish
10,15,Eldat
10,15,Pully
10,15,Ben Adaephon Delat
10,15,Cellows
10,15,Prince
10,15,Dreams
10,16,Stone
10,16,Blind Warleader Gallan
10,16,Errant
10,16,Kilmandaros
10,16,Sechul Lath
10,16,Lath
10,16,K'rul
10,16,Draconus
10,16,Anomander Rake
10,16,Tulas
10,16,Tulas Shorn
10,16,Shorn
10,16,Hust
10,16,Silchas Ruin
10,16,Hood
10,16,Scabandari Bloodeye
10,16,Menandore
10,16,Edgewalker
10,16,Edge
10,16,Dawn
10,16,Prince
10,16,Best
10,16,Mother
10,16,Ammanas
10,16,Udinaas
10,16,Seren Pedac
10,16,Rud Ellale
10,16,Kilava
10,16,Kettle
10,16,Onrack T'emlava
10,16,Stavi
10,16,Storii
10,16,Absi
10,16,Torrent
10,16,Maybe
10,16,Olar
10,16,Olar Ethil
10,16,Ethil
10,16,Ben Adaephon Delat
10,16,Kruppe
10,16,Hetan
10,16,Drin
10,16,Baruk
10,16,Onos T'oolan
10,16,Rystalle
10,16,Rystalle Ev
10,16,Ulag
10,16,Ulag Togtil
10,16,Togtil
10,16,Gruntle
10,16,Hunter
10,16,Treach
10,16,Stonny Menackis
10,16,Sorrow
10,16,Dreams
10,16,Kilava 
10,16,Kilava Onass
10,16,Onass
10,16,Mappo
10,16,Jade
10,16,Icarium
10,16,Maker
10,16,Opal
10,16,Badalle
10,16,Rutt
10,16,Held
10,16,Carr
10,16,Twist
10,16,Korabas
10,16,Crippled God
10,16,Ganoes Stabro Paran
10,16,Gran
10,16,Bugg
10,16,Ardata
10,17,Fisher
10,17,Fisher kel Tath
10,17,Tath
10,17,Badalle
10,17,Jade
10,17,Hands
10,17,Rutt
10,17,Held
10,17,Anger
10,17,Tugg
10,17,Fiddler
10,17,Tavore Paran
10,17,Ganoes Stabro Paran
10,17,Mother
10,17,Blistig
10,17,Ruthan Gudd
10,17,Shard
10,17,Saddic
10,17,Gesler
10,17,Stormy
10,17,Banaschar
10,17,Temple
10,17,D'rek
10,17,Maybe
10,17,Smiles
10,17,Bottle
10,17,Tarr
10,17,Koryk
10,17,Burl
10,17,Corabb Bhilan Thenu'alas
10,17,Cuttle
10,17,Hood
10,17,Cora
10,17,Shortnose
10,17,Widow
10,17,Karas
10,17,Carr
10,17,Drin
10,17,Flashwit
10,17,Mayfly
10,17,Bredd
10,17,Nefarias
10,17,Nefarias Bredd
10,17,Bavedict
10,17,Hedge
10,17,List
10,17,Brid
10,17,Sinter
10,17,Kisswhere
10,17,Honey
10,17,Hellian
10,17,Yedan Derryg
10,17,Touchy
10,17,Urugal
10,17,Urugal the Woven
10,17,Woven
10,17,Nom Kala
10,17,Kala
10,17,Knight
10,17,Chains
10,17,Kalt
10,17,Kalt Urmanal
10,17,Urmanal
10,17,Beroke
10,17,Soft
10,17,Beroke Soft Voice
10,17,Beroke Soft
10,17,Consort
10,17,Lostara
10,17,Lostara Yil
10,17,Skanarow
10,17,Malle
10,17,Lost
10,17,Crippled God
10,17,Anomander Rake
10,17,Draconus
10,17,Adaephon
10,17,Ben Adaephon Ben Adaephon Delat
10,17,Ben Adaephon Delat
10,17,Dela
10,17,Worm
10,17,Worm of Autumn
10,17,Ammanas
10,17,Cotillion
10,17,Autumn
10,17,Dessembrae
10,18,Lucky
10,18,Hands
10,18,Cotillion
10,18,Minala
10,18,Kalam Mekhar
10,18,Kala
10,18,Ammanas
10,18,Ben Adaephon Delat
10,18,Laseen
10,18,Tavore Paran
10,18,Korbolo Dom
10,18,Hood
10,18,Mallick Rel
10,18,Best
10,18,Temper
10,18,Whiskeyjack
10,18,Coop
10,18,List
10,18,Brid
10,18,Yedan Derryg
10,18,Belie
10,18,Reverence
10,18,Wolves
10,18,Ganoes Stabro Paran
10,18,Brother
10,18,Grave
10,18,Noto
10,18,Noto Boil
10,18,Bude
10,18,Boil
10,18,Mathok
10,18,Ormulogun
10,18,Antsy
10,18,Seguleh
10,18,Bluepearl
10,18,Picker
10,18,Maybe
10,18,Treach
10,18,Tiger
10,18,Summer
10,18,Death
10,18,Blend
10,18,Rott
10,18,Lean
10,18,Shurq Elalle
10,18,Anomander Rake
10,18,Caladan Brood
10,18,Polielmane
10,18,T'riss
10,18,Dessembrae
10,18,Dreams
10,18,Tragedy
10,18,Bugg
10,18,Skorgen
10,18,Felash
10,18,Mother
10,18,Skorgen Kaban
10,18,Kaban
10,18,Prince
10,18,Sorry
10,18,Lesser
10,18,Equity
10,18,Intransigent
10,18,Carr
10,18,Fren
10,18,Ublala
10,18,Draconus
10,18,Ublala Pung
10,18,Pung
10,18,Ralata
10,18,Grasp
10,18,Diligence
10,18,Lost
10,18,Calm
10,18,Seren Pedacity
10,18,Wolves of Winter
10,18,Winter
10,18,Shard
10,18,Talo Krafar
10,18,Gu'Rull
10,18,Gesler
10,18,Stormy
10,18,Malle
10,18,Gunth Mach'an Acyl
10,18,Abrastal
10,18,Spax
10,18,Humbrall Taur
10,18,Onos T'oolan
10,18,Onos T'oolanan
10,18,Faint
10,18,Sweetest
10,18,Sweetest Sufferance
10,18,Precious Thimble
10,18,Sufferance
10,18,Jade
10,18,Brys Beddict
10,18,Aranict
10,18,Hunter
10,18,Pannion Seer
10,18,Kalyth
10,18,Elan
10,18,Matron
10,18,Gunth Mach
10,18,Mach
10,18,Krughava
10,18,Beddict
10,18,Togg
10,18,Tanakalian
10,18,Mist
10,18,Torn
10,18,Setoc
10,18,Blessed
10,18,Gruntle
10,18,Stonny Menackis
10,18,Kilava
10,18,Hunt
10,19,Whiskeyjack
10,19,Withal
10,19,Jarak
10,19,Sandalath Drukorlat
10,19,Drukorlat
10,19,Gent
10,19,Anomander Rake
10,19,Spinnock
10,19,Spinnock Durav
10,19,Durav
10,19,Calat
10,19,Calat Hustain
10,19,Hustain
10,19,Yedan Derryg
10,19,Mother
10,19,Yan Tovis
10,19,Derryg
10,19,Tovis
10,19,Brevity
10,19,Hust
10,19,Silanah
10,19,Blind
10,19,Blind Warleader Gallan
10,19,Nimander
10,19,Nimander Golit
10,19,Anomandaris
10,19,Draconus
10,19,Golit
10,19,Skintick
10,19,Desra
10,19,Nenanda
10,19,Korlat
10,19,Apsal'ara
10,19,Dathenar
10,19,Prazek Goul
10,19,Stone
10,19,Held
10,19,Aparal Forge
10,19,Kadagar Fant
10,19,Tayschrenn
10,19,Orfantal
10,19,Dathenar Fandoris
10,19,Goul
10,19,Fandoris
10,19,Irind
10,19, Dark
10,19,Consort
10,19,Knight
10,19,Sharl
10,19,Cellows
10,19,Twist
10,19,Skwish
10,19,Pithy
10,19,Pully
10,19,Lean
10,19,Phaed
10,19,Lock
10,19,Hood
10,19,Errant
10,19,Maybe
10,19,Blessed
10,19,Aranatha
10,19,Kedeviss
10,19,Nightchill
10,19,Nights
10,2,Hands
10,2,Sorrow
10,2,Tulas
10,2,Tulas Shorn
10,2,Shorn
10,2,Bentract
10,2,Ralata
10,2,Skincut
10,2,Draconus
10,2,Ublala
10,2,Hetan
10,2,Sekara
10,2,Onos T'oolan
10,2,Onos T'oolanan
10,2,Silverfox
10,2,Pannion Seer
10,2,Humbrall Taur
10,2,Best
10,2,Mappo
10,2,Icarium
10,2,Gruntle
10,2,Death
10,2,Cartographer
10,2,Treach
10,2,Tiger
10,2,Summer
10,2,Setoc
10,2,Wolves
10,2,Hood
10,2,Boar
10,2,Maybe
10,2,Precious Thimble
10,2,Faint
10,2,Torrent
10,2,Bole
10,2,List
10,2,Smoky
10,2,Quell
10,2,Reccanto
10,2,Glanno
10,2,Sweetest
10,2,Sweetest Sufferance
10,2,Sufferance
10,2,Redmask
10,2,Bala
10,2,Olar
10,2,Olar Ethil
10,2,Ethil
10,2,Telorast
10,2,Curdle
10,2,Jula
10,2,Absi
10,2,Baaljagg
10,2,Amby Bole
10,2,Coll
10,2,Stavi
10,2,Storii
10,2,Blessed
10,2,Held
10,2,Elan
10,2,Masan
10,2,Masan Gilani
10,2,Logros
10,2,Gilani
10,2,Beroke
10,2,Malle
10,2,Tavore Paran
10,2,Thenik
10,2,Sinter
10,2,Ammanas
10,2,Mother
10,2,Widow
10,2,Gran
10,2,Ben Adaephon Delat
10,2,Bottle
10,2,Morn
10,2,Ruthan Gudd
10,2,Bird
10,2,Carr
10,2,Toblakai
10,2,Tugg
10,2,Adaephon
10,2,Ben Adaephon Ben Adaephon Delat
10,20,Warleader Gall
10,20,Coltaine
10,20,Shelemasa
10,20,Jastara
10,20,Badalle
10,20,Saddic
10,20,Tavore Paran
10,20,Ganoes Stabro Paran
10,20,Koryk
10,20,Smiles
10,20,Dessembrae
10,20,Ruthan Gudd
10,20,Maybe
10,20,Crippled God
10,20,Tarr
10,20,Bottle
10,20,Dreams
10,20,Fiddler
10,20,Cuttle
10,20,Gran
10,20,Mother
10,20,Skella
10,20,Best
10,20,Corabb Bhilan Thenu'alas
10,20,Leoman
10,20,Flails
10,20,Baldy
10,20,Birds
10,20,Gafan
10,20,Grunter
10,20,Grunter Gafan
10,20,Canarab
10,20,Cora
10,20,Sha'ik
10,20,Toblakai
10,20,Gesler
10,20,Stormy
10,20,Himble
10,20,Himble Thrup
10,20,Thrup
10,20,Stump
10,20,Hood
10,20,Pores
10,20,Stull
10,20,Bester
10,20,Blistig
10,20,Clam
10,20,Kindly
10,20,Jade
10,20,Balm
10,20,Throatslitter
10,20,Deadsmell
10,20,Widdershins
10,20,Hellian
10,20,List
10,20,Urb
10,20,Shortnose
10,20,Flashwit
10,20,Mayfly
10,20,Saltlick
10,20,Raband
10,20,Brid
10,20,Cull
10,20,Ammanas
10,20,Laseen
10,20,Skanarow
10,20,Togg
10,20,Faradan
10,20,Faradan Sort
10,20,Death
10,20,Rutt
10,20,Held
10,20,Mallet
10,20,Trotts
10,20,Ben Adaephon Delat
10,20,Kalam Mekhar
10,20,Hedge
10,20,Whiskeyjack
10,20,Least
10,20,Lostara
10,20,Lostara Yil
10,20,Henar
10,20,Henar Vygulf
10,20,Vygulf
10,20,Banaschar
10,20,Fill
10,20,Bodyguard
10,20,Elan
10,20,Beroke
10,20,Lost
10,20,Howl
10,20,Torn
10,21,Edgewalker
10,21,Ammanas
10,21,Belie
10,21,Skinner
10,21,Chains
10,21,Betrayer
10,21,Karsa Orlong
10,21,Picker
10,21,Squint
10,21,Ganoes Stabro Paran
10,21,Ormulogun
10,21,Gumble
10,21,Rythe
10,21,Rythe Bude
10,21,Bude
10,21,Noto
10,21,Noto Boil
10,21,Boil
10,21,Exigent
10,21,Brother
10,21,Seren Pedacity
10,21,Hands
10,21,Burl
10,21,Faint
10,21,Kalam Mekhar
10,21,Ben Adaephon Delat
10,21,Mathok
10,21,T'morol
10,21,Yedan Derryg
10,21,Dujek Onearm
10,21,Lost
10,21,Hood
10,21,Aparal Forge
10,21,Minala
10,21,Korabas
10,21,Crippled God
10,21,Icarium
10,21,Draconus
10,21,Onos T'oolan
10,21,Olar
10,21,Olar Ethil
10,21,Silchas Ruin
10,21,Tulas
10,21,Tulas Shorn
10,21,Kilava
10,21,Gruntle
10,21,Treach
10,21,Ethil
10,21,Shorn
10,21,Errant
10,21,Kilmandaros
10,21,Malle
10,21,Death
10,21,Wolves of Winter
10,21,Winter
10,21,Brid
10,21,Fiddler
10,21,Tavore Paran
10,21,Dessembrae
10,21,Coltaine
10,21,Polielmane
10,21,Hedge
10,21,Whiskeyjack
10,21,Sorry
10,21,Pannion Seer
10,21,Laseen
10,21,Cotillion
10,21,Maybe
10,21,Mekhar
10,21,Kala
10,21,Erekala
10,21,Wolves
10,21,Reverence
10,21,Krughava
10,21,Diligence
10,21,Calm
10,21,Equity
10,21,Freedom
10,21,Grave
10,21,Aloft
10,21,Hestand
10,21,Carr
10,21,Stormy
10,21,Gesler
10,21,Bent
10,21,Roach
10,21,List
10,21,Gu'Rull
10,21,Tanakalian
10,21,Pran
10,21,Setoc
10,21,Blind
10,21,Brys Beddict
10,21,Beddict
10,21,Tehol Beddict
10,21,Aranict
10,21,Jade
10,21,Abrastal
10,21,Hull Beddict
10,21,Spax
10,21,Warchief
10,21,Prince
10,21,Voice
10,21,Best
10,21,Bugg
10,21,Blessed
10,22,Death
10,22,Korabas
10,22,Reverence
10,22,Diligence
10,22,Seren Pedacity
10,22,Icarium
10,22,Calm
10,22,Stone
10,22,Grasp
10,22,Kilmandaros
10,22,Errant
10,22,Talo Krafar
10,22,Howl
10,22,Draconus
10,22,Sechul Lath
10,22,Lath
10,22,Mercy
10,22,Tulas
10,22,Hood
10,22,Anomander Rake
10,22,Ammanas
10,22,Cotillion
10,22,Maybe
10,22,List
10,22,Freedom
10,22,Anger
10,22,Mathok
10,22,Ganoes Stabro Paran
10,22,Rythe
10,22,Rythe Bude
10,22,Bude
10,22,Togg
10,22,Noto
10,22,Noto Boil
10,22,Boil
10,22,Wolves of Winter
10,22,Winter
10,22,Gumble
10,22,Kalam Mekhar
10,22,Ben Adaephon Delat
10,22,Minala
10,22,Fiddler
10,22,Hedge
10,22,Mallet
10,22,Trotts
10,22,Whiskeyjack
10,22,Laseen
10,22,Tavore Paran
10,22,Topper
10,22,Dujek Onearm
10,22,Silchas Ruin
10,22,Tulas Shorn
10,22,Shorn
10,22,Hunt
10,22,Hust
10,22,Mother
10,22,Sandalath Drukorlat
10,22,Osseric
10,22, Dark
10,22,Andarist
10,22,Olar
10,22,Olar Ethil
10,22,Torrent
10,22,Ethil
10,22,Telorast
10,22,Curdle
10,22,Worm
10,22,Apsalar
10,22,Sorry
10,22,Jade
10,22,Ormulogun
10,22,Wolves
10,22,Krughava
10,22,Lean
10,22,Kala
10,22,Toblakai
10,22,Erekala
10,22,Brother
10,22,Seren Pedac
10,22,Dawn
10,22,Yedan Derryg
10,22,Sweetcreek
10,22,Stern
10,22,Manx
10,22,Carr
10,22,Rail
10,22,Twist
10,22,Stream
10,23,Sorrow
10,23,Held
10,23,Pall
10,23,Fill
10,23,Fisher
10,23,Fisher kel Tath
10,23,Tath
10,23,Whiskeyjack
10,23,Brid
10,23,Furrow
10,23,Brother
10,23,Diligence
10,23,Tanakalian
10,23,Abrastal
10,23,Best
10,23,Hestand
10,23,Blessed
10,23,Seren Pedacity
10,23,Reverence
10,23,Crippled God
10,23,Yedan Derryg
10,23,Torn
10,23,Grub
10,23,Krughava
10,23,Kalam Mekhar
10,23,Stormy
10,23,Gesler
10,23,Mekhar
10,23,Malle
10,23,Maybe
10,23,Sinn
10,23,Brys Beddict
10,23,Beddict
10,23,Prince
10,23,Aranict
10,23,Spax
10,23,Warchief
10,23,Gillimada
10,23,Jade
10,23,Hood
10,23,Kalyth
10,23,Sag'Churok
10,23,Squint
10,23,Carr
10,23,K'ell
10,23,Logros
10,23,Onos T'oolan
10,23,Ammanas
10,23,Olar
10,23,Olar Ethil
10,23,Ethil
10,23,Fast
10,23,Home
10,23,Gunth Mach
10,23,Mach
10,23,Elan
10,23,Matron
10,23,Setoc
10,23,Wolves
10,23,List
10,23,Tavore Paran
10,23,Ganoes Stabro Paran
10,23,Precious Thimble
10,23,Faint
10,23,Amby Bole
10,23,Bole
10,23,Sweetest
10,23,Sweetest Sufferance
10,23,Sufferance
10,23,Mistress
10,23,Crokus Younghand
10,23,Treach
10,23,Wolves of Winter
10,23,Winter
10,23,Stone
10,23,Errant
10,23,Fourteen
10,23,Champion
10,23,Blind
10,23,Tehol Beddict
10,23,Bugg
10,23,Twist
10,23,Tugg
10,23,Hands
10,23,Festian
10,23,Karsa Orlong
10,23,Toblakai
10,23,Munug
10,23,Hunter
10,23,Mist
10,23,Howl
10,23,Gu'Rull
10,23,Boar
10,23,Fener
10,23,Summer
10,23,Voice
10,23,Dreams
10,23,Onos T'oolanan
10,23,Suvalas
10,23,Haut
10,23,Aimanan
10,23,Gedoran
10,23,Gand
10,23,Death
10,23,Shurq Elalle
10,23,Skorgen
10,23,Skorgen Kaban
10,23,Kaban
10,23,Felash
10,23,Sorry
10,23,Mallet
10,23,Trotts
10,23,Torrent
10,23,Absi
10,23,Storii
10,23,Stavi
10,23,Toc the Younger
10,23,Anaster
10,23,Little
10,23,Aparal Forge
10,23,Bent
10,23,Truth
10,23,Lera
10,23,Lera Epar
10,23,Epar
10,23,Hetan
10,24,Scorn
10,24,Fisher
10,24,Fisher kel Tath
10,24,Tath
10,24,Lostara
10,24,Lostara Yil
10,24,Banaschar
10,24,Tavore Paran
10,24,Ganoes Stabro Paran
10,24,Hanavat
10,24,Chal
10,24,D'rek
10,24,Maybe
10,24,Tayschrenn
10,24,Worm
10,24,Worm of Autumn
10,24,Autumn
10,24,Crippled God
10,24,List
10,24,Stub
10,24,Prince
10,24,Brys Beddict
10,24,Abrastal
10,24,Beddict
10,24,Hood
10,24,Matron
10,24,Gesler
10,24,Stormy
10,24,Fiddler
10,24,Jade
10,24,Lost
10,24,Stone
10,24,Swirl
10,24,Chains
10,24,Knight
10,24,Toblakai
10,24,Consort
10,24,Hedge
10,24,Bavedict
10,24,Brid
10,24,Whiskeyjack
10,24,Kalam Mekhar
10,24,Trotts
10,24,Corabb Bhilan Thenu'alas
10,24,Smiles
10,24,Bottle
10,24,Koryk
10,24,Cuttle
10,24,Tarr
10,24,Balm
10,24,Urb
10,24,Hellian
10,24,Badan Gruk
10,24,Sinter
10,24,Shortnose
10,24,Kisswhere
10,24,Rilt
10,24,Rall
10,24,Widdershins
10,24,Throatslitter
10,24,Deadsmell
10,24,Rumjugs
10,24,Sweetlard
10,24,Badalle
10,24,Saddic
10,24,Brother
10,24,Mother
10,24,Pores
10,24,Blistig
10,24,Faradan
10,24,Faradan Sort
10,24,Kindly
10,24,Warleader Gall
10,24,Mallick Rel
10,24,Laseen
10,24,Coltaine
10,24,Korbolo Dom
10,24,Henar
10,24,Henar Vygulf
10,24,Vygulf
10,24,Skanarow
10,24,Ruthan Gudd
10,24,Raband
10,24,Polielmane
10,24,Cotillion
10,24,Humble
10,24,Aloft
10,24,Freedom
10,24,Grave
10,24,Elan
10,24,Reverence
10,24,Diligence
10,24,Adaephon
10,24,Ben Adaephon Ben Adaephon Delat
10,24,Ben Adaephon Delat
10,24,Kala
10,24,Silchas Ruin
10,24,Tulas
10,24,Tulas Shorn
10,24,Shorn
10,24,Hust
10,24,Grasp
10,24,Death
10,24,Eloth
10,24,Ampelas
10,24,Kalse
10,24,Telorast
10,24,Curdle
10,24,Apsalar
10,24,Carr
10,24,Karos
10,24,Korabas
10,24,Torn
10,24,Little
10,24,Sorry
10,24,Reliko
10,24,Masan
10,24,Masan Gilani
10,24,Gilani
10,24,Cora
10,24,Honey
10,24,Malle
10,24,Gu'Rull
10,24,Kalyth
10,24,Gunth Mach
10,24,Mach
10,24,Crone
10,24,Bent
10,24,Ammanas
10,24,Calm
10,24,Icarium
10,24,Mappo
10,24,Shard
10,24,Haggraf
10,24,Vastly
10,24,Vastly Blank
10,24,Blank
10,24,Best
10,24,Clasp
10,24,Yedan Derryg
10,24,Saltlick
10,24,Howl
10,24,Lap Twirl
10,24,Twirl
10,24,Burnt
10,24,Burnt Cotillion
10,24,Skulldeath
10,24,Nom Kala
10,24,Kalt
10,24,Kalt Urmanal
10,24,Urmanal
10,24,Urugal
10,24,Urugal the Woven
10,24,Woven
10,24,Beroke
10,24,Kahlb
10,24,Kahlb the Silent Hunter
10,24,Kahlb the Silent 
10,24,Thenik
10,24,Thenik the 
10,24,Shattered
10,24,Soft
10,24,Halad
10,24,Grid
10,24,Grid Ffan
10,24,Sample
10,24,Ffan
10,24,Could Howl
10,24,Voice
10,24,Melest
10,24,Kessgan
10,24,Rutt
10,24,Twist
10,24,Opal
10,24,Held
10,24,Shelemasa
10,24,Hare
10,24,Hare Ravage
10,24,Ravage
10,24,Slim
10,24,Lesser
10,24,Trissin
10,24,Asp Slither
10,24,Slither
10,24,Bell
10,24,Rythe
10,24,Rythe Bude
10,24,Bude
10,24,Mercy
10,24,Mathok
10,24,Mulvan
10,24,Mulvan Dreader
10,24,Ruffle
10,24,Dreader
10,24,Nefarias
10,24,Nefarias Bredd
10,24,Bredd
10,24,Mekhar
10,24,Apsal'ara
10,24,Desra
10,24,Skintick
10,24,Korlat
10,24,Silanah
10,24,Nimander
10,24,Aparal Forge
10,24,Bugg
10,24,Heboric Light Touch
10,24,K'rul
10,24,Maker
10,24,Touch
10,24,Limp
10,24,Jamber Bole
10,24,Flashwit
10,24,Mayfly
10,24,Nep Furrow
10,24,Furrow
10,24,Braven
10,24,Braven Tooth
10,24,Tooth
10,24,Mallet
10,24,Gunth Mach'an Acyl
10,24,Ublala
10,24,Ralata
10,24,Ublala Pung
10,24,Pung
10,25,Grasp
10,25,Glisten
10,25,Crow
10,25,Blessed
10,25,Diligence
10,25,Malle
10,25,Nimander
10,25,Korlat
10,25,Silchas Ruin
10,25,Skintick
10,25,Desra
10,25,Apsal'ara
10,25,Fiddler
10,25,Tulas
10,25,Tulas Shorn
10,25,Shorn
10,25,Nightchill
10,25,Nights
10,25,Matron
10,25,Hedge
10,25,Ben Adaephon Delat
10,25,Kalam Mekhar
10,25,Anomander Rake
10,25,Orfantal
10,25,Spinnock
10,25,Spinnock Durav
10,25,Whiskeyjack
10,25,Durav
10,25,Yan Tovis
10,25,Tovis
10,25,Blind Warleader Gallan
10,25,Gesler
10,25,Stormy
10,25,Kalyth
10,25,Crippled God
10,25,Hood
10,25,Tavore Paran
10,25,Ganoes Stabro Paran
10,25,Maybe
10,25,List
10,25,Varandas
10,25,Death
10,25,Sanad
10,25,Humble
10,25,Gathras
10,25,Brys Beddict
10,25,Squint
10,25,Errant
10,25,Beddict
10,25,Aranict
10,25,Abrastal
10,25,Felash
10,25,Spax
10,25,Elan
10,25,Tehol Beddict
10,25,Bugg
10,25,Shurq Elalle
10,25,Deadsmell
10,25,Throatslitter
10,25,Balm
10,25,Bottle
10,25,Smiles
10,25,Koryk
10,25,Tarr
10,25,Cuttle
10,25,Corabb Bhilan Thenu'alas
10,25,Limp
10,25,Corabb Bhilan Thenu'alas Thenu'alas
10,25,Sinter
10,25,Thenu'alas
10,25,Kisswhere
10,25,Nep Furrow
10,25,Furrow
10,25,Banaschar
10,25,Lostara
10,25,Lostara Yil
10,25,Henar
10,25,Henar Vygulf
10,25,Skanarow
10,25,Ruthan Gudd
10,25,Vygulf
10,25,Hellian
10,25,Jamber Bole
10,25,Ffan
10,25,Jade
10,25,Waits
10,25,Fisher
10,25,Anomandaris
10,26,Absi
10,26,Udinaas
10,26,Onos T'oolan
10,26,Hetan
10,26,Rud Ellale
10,26,Seren Pedac
10,26,Kilava
10,26,Onrack T'emlava
10,26,Onos T'oolanan
10,26,Maybe
10,26,Lera
10,26,Lera Epar
10,26,Epar
10,26,Squint
10,26,Ammanas
10,26,Cotillion
10,26,Best
10,26,Crokus Younghand
10,26,Yedan Derryg
10,26,Apsalar
10,3,Felash
10,3,Abrastal
10,3,Bugg
10,3,Mother
10,3,Shurq Elalle
10,3,Skorgen
10,3,Errant
10,3,Skorgen Kaban
10,3,Kaban
10,3,Prince
10,3,Death
10,3,Lost
10,3,Throe
10,3,Ublala
10,3,Best
10,3,Kalyth
10,3,Gunth Mach
10,3,Mach
10,3,Stormy
10,3,Elan
10,3,Gesler
10,3,Malle
10,3,Sinn
10,3,Grub
10,3,Hood
10,3,Gu'Rull
10,3,Tavore Paran
10,3,Ganoes Stabro Paran
10,3,Brys Beddict
10,3,Warleader Gall
10,3,Beddict
10,3,Maybe
10,3,Matron
10,3,Kallor
10,3,Rumjugs
10,3,Sweetlard
10,3,Badalle
10,3,Saddic
10,3,Rutt
10,3,Held
10,3,Kisswhere
10,3,Spax
10,3,Warchief
10,3,Sinter
10,3,Badan Gruk
10,3,Tanakalian
10,3,Krughava
10,3,Aranict
10,3,Tehol Beddict
10,3,Janath Anar
10,3,Hanavat
10,3,Shelemasa
10,3,Jastara
10,3,Coltaine
10,4,Keneb
10,4,Blistig
10,4,Hood
10,4,Coltaine
10,4,Duiker
10,4,Ruthan Gudd
10,4,Ben Adaephon Delat
10,4,Tavore Paran
10,4,Ganoes Stabro Paran
10,4,Mallick Rel
10,4,Laseen
10,4,Kindly
10,4,Raband
10,4,Skanarow
10,4,Yedan Derryg
10,4,Banaschar
10,4,Pores
10,4,Faradan
10,4,Faradan Sort
10,4,Generous
10,4,Maybe
10,4,Worm
10,4,Worm of Autumn
10,4,Autumn
10,4,Mother
10,4,Pall
10,4,D'rek
10,4,Dead Hedge
10,4,Hedge
10,4,Brid
10,4,Sweetlard
10,4,Warleader Gall
10,4,Alchemist
10,4,Alchemist Bavedict
10,4,Bavedict
10,4,Berrach
10,4,Sleg
10,4,Gent
10,4,Pahvral
10,4,Dessembrae
10,4,Rumjugs
10,4,Badan Gruk
10,4,Primly
10,4,Hunt
10,4,Neller
10,4,Mulvan
10,4,Mulvan Dreader
10,4,Kisswhere
10,4,Skulldeath
10,4,Drawfirst
10,4,Dreader
10,4,Rib
10,4,Ruffle
10,4,Sinter
10,4,Shoaly
10,4,Strap
10,4,Strap Mull
10,4,Skim
10,4,Mull
10,4,Held
10,4,List
10,4,Lostara
